"","tree_id","tree_code","fp_tree_id","fp_species_name","fp_species_id","fp_genus_name","fp_genus_id","fp_family_name","fp_family_apg_id","sub_plot_code","plot_code","csp_site","csp_tree_code","csp_species","csp_family","csp_full_name","csp_taxon_info","dbh_latest","census_date_latest"
"189",8333,"T1040",637761,"Turpinia occidentalis",606012,"Turpinia",25815,"Staphyleaceae",451,"29","SPD-01",NA,NA,NA,NA,NA,NA,270,"2011.808"
"190",14204,"T1040",634022,"Schefflera allocotantha",541008,"Schefflera",2453,"Araliaceae",368,"23","WAY-01",NA,NA,NA,NA,NA,NA,365,"2011.896"
"191",8334,"T1041",637762,"Hieronyma indet",638990,"Hieronyma",10673,"Phyllanthaceae",380,"29","SPD-01",NA,NA,NA,NA,NA,NA,151,"2011.808"
"192",14205,"T1041",634023,"Persea indet",642953,"Persea",14644,"Lauraceae",374,"23","WAY-01",NA,NA,NA,NA,NA,NA,119,"2011.896"
"193",11198,"T104.1",56190,"Myroxylon balsamum",729318,"Myroxylon",13024,"Fabaceae",423,"10","TAM-06",NA,NA,NA,NA,NA,NA,105,"2011.6725"
"194",8335,"T1042",637763,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,179,"2011.808"
"195",14206,"T1042",634024,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"23","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"196",8336,"T1043",637764,"Myrcia fallax",423487,"Myrcia",16891,"Myrtaceae",408,"29","SPD-01",NA,NA,NA,NA,NA,NA,114,"2011.808"
"197",14207,"T1043",634025,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"23","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"198",8337,"T1044",637765,"Alsophila indet",650176,"Alsophila",21867,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,127,"2011.808"
"199",14208,"T1044",634026,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"23","WAY-01",NA,NA,NA,NA,NA,NA,142,"2011.896"
"200",8338,"T1045",637766,"Alsophila indet",650176,"Alsophila",21867,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,114,"2011.808"
"201",14209,"T1045",634027,"Axinaea pennellii",59069,"Axinaea",15955,"Melastomataceae",414,"23","WAY-01",NA,NA,NA,NA,NA,NA,172,"2011.896"
"202",8339,"T1046",637767,"Protium montanum",504273,"Protium",7409,"Burseraceae",330,"29","SPD-01",NA,NA,NA,NA,NA,NA,229,"2011.808"
"203",14210,"T1046",634028,"Viburnum reticulatum",615310,"Viburnum",8103,"Adoxaceae",240,"23","WAY-01",NA,NA,NA,NA,NA,NA,161,"2011.896"
"204",14268,"T1046A",634086,"Viburnum reticulatum",615310,"Viburnum",8103,"Adoxaceae",240,"23","WAY-01",NA,NA,NA,NA,NA,NA,128,"2011.896"
"205",8340,"T1047",637768,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,149,"2011.808"
"206",14211,"T1047",634029,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"23","WAY-01","WAY-01","T1047","bangii","Cunoniaceae","Weinmannia bangii","Rusby",285,"2011.896"
"207",8341,"T1048",637769,"Miconia axinaeoides",410514,"Miconia",16100,"Melastomataceae",414,"29","SPD-01",NA,NA,NA,NA,NA,NA,110,"2011.808"
"208",14212,"T1048",634030,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"23","WAY-01",NA,NA,NA,NA,NA,NA,167,"2011.896"
"209",8342,"T1049",637770,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,163,"2011.808"
"210",14213,"T1049",634031,"Freziera parva",246833,"Freziera",26059,"Pentaphylacaceae",306,"23","WAY-01",NA,NA,NA,NA,NA,NA,342,"2011.896"
"211",105,"T105",1105487,"Miconia setulosa",411405,"Miconia",16100,"Melastomataceae",414,"4","ACJ-01",NA,NA,NA,NA,NA,NA,218,"2014.2"
"212",964,"T105",634375,"Axinaea indet",644264,"Axinaea",15955,"Melastomataceae",414,"5","ESP-01",NA,NA,NA,NA,NA,NA,158,"2011.915"
"213",6675,"T105",1107703,"Abarema jupunba",114,"Abarema",10971,"Fabaceae",423,"5","PAN-03",NA,NA,NA,NA,NA,NA,272,"2014.219"
"214",7358,"T105",636787,"Pseudolmedia rigida",505752,"Pseudolmedia",16601,"Moraceae",364,"4","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"215",9511,"T105",1062475,"Vochysia indet",655082,"Vochysia",26773,"Vochysiaceae",281,"4","SPD-02",NA,NA,NA,NA,NA,NA,114,"2009.033"
"216",10700,"T105",55374,"Macoubea guianensis",383830,"Macoubea",1979,"Apocynaceae",420,"5","TAM-05",NA,NA,NA,NA,NA,NA,233,"2011.652"
"217",11363,"T105",56191,"Tetragastris altissima",587432,"Tetragastris",7416,"Burseraceae",330,"2","TAM-06",NA,NA,NA,NA,NA,NA,466,"2011.6725"
"218",12212,"T105",635296,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"4","TRU-04","TRU-04","T105","coriacea","Primulaceae","Myrsine coriacea","(Sw.) R. Br. ex Roem. & Schult.",172,"2011.575"
"219",13271,"T105",633089,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"2","WAY-01",NA,NA,NA,NA,NA,NA,169,"2011.896"
"220",8343,"T1050",637771,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,349,"2011.808"
"221",14214,"T1050",634032,"Freziera parva",246833,"Freziera",26059,"Pentaphylacaceae",306,"23","WAY-01",NA,NA,NA,NA,NA,NA,266,"2011.896"
"222",14454,"T1050.2A",-1,"Pentacalia sp. 28009(CSP)",-1,"Pentacalia",5271,"Asteraceae",425,"999","WAY-01","WAY-01","T1050.2A","sp. 28009(CSP)","Asteraceae","Pentacalia sp. 28009(CSP)",NA,0,"2003.729"
"223",8344,"T1051",637772,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,249,"2011.808"
"224",14215,"T1051",634033,"Freziera parva",246833,"Freziera",26059,"Pentaphylacaceae",306,"23","WAY-01",NA,NA,NA,NA,NA,NA,218,"2011.896"
"225",1585,"T105.1",634996,"Axinaea indet",644264,"Axinaea",15955,"Melastomataceae",414,"5","ESP-01",NA,NA,NA,NA,NA,NA,204,"2011.915"
"226",11141,"T105.1",261735,"Inga alba",319776,"Inga",11884,"Fabaceae",423,"5","TAM-05",NA,NA,NA,NA,NA,NA,111,"2011.652"
"227",8345,"T1052",637773,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"29","SPD-01",NA,NA,NA,NA,NA,NA,111,"2011.808"
"228",14216,"T1052",634034,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"23","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"229",8346,"T1053",637774,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,207,"2011.808"
"230",14217,"T1053",634035,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"23","WAY-01",NA,NA,NA,NA,NA,NA,168,"2011.896"
"231",8347,"T1054",637775,"Hedyosmum peruvianum",286843,"Hedyosmum",8621,"Chloranthaceae",226,"29","SPD-01",NA,NA,NA,NA,NA,NA,132,"2011.808"
"232",14218,"T1054",634036,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"23","WAY-01",NA,NA,NA,NA,NA,NA,122,"2011.896"
"233",14368,"T1054.2A",634186,"Indet indet",655378,"Indet",31330190,"Lauraceae",374,"23","WAY-01",NA,NA,NA,NA,NA,NA,108,"2011.896"
"234",8348,"T1055",637776,"Guettarda crispiflora",275680,"Guettarda",23554,"Rubiaceae",455,"29","SPD-01",NA,NA,NA,NA,NA,NA,100,"2011.808"
"235",14219,"T1055",634037,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"23","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"236",8349,"T1056",637777,"Cupania indet",652800,"Cupania",24491,"Sapindaceae",409,"29","SPD-01",NA,NA,NA,NA,NA,NA,163,"2011.808"
"237",14220,"T1056",634038,"Prunus indet",651449,"Prunus",23140,"Rosaceae",397,"24","WAY-01",NA,NA,NA,NA,NA,NA,183,"2011.896"
"238",8350,"T1057",637778,"Turpinia occidentalis",606012,"Turpinia",25815,"Staphyleaceae",451,"29","SPD-01",NA,NA,NA,NA,NA,NA,353,"2011.808"
"239",14221,"T1057",634039,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"24","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"240",8351,"T1058",637779,"Miconia ternatifolia",411497,"Miconia",16100,"Melastomataceae",414,"29","SPD-01",NA,NA,NA,NA,NA,NA,124,"2011.808"
"241",14222,"T1058",634040,"Axinaea pennellii",59069,"Axinaea",15955,"Melastomataceae",414,"24","WAY-01","WAY-01","T1058","pennellii","Melastomataceae","Axinaea pennellii","Gleason",221,"2011.896"
"242",8352,"T1059",637780,"Hedyosmum peruvianum",286843,"Hedyosmum",8621,"Chloranthaceae",226,"29","SPD-01",NA,NA,NA,NA,NA,NA,248,"2011.808"
"243",14223,"T1059",634041,"Axinaea pennellii",59069,"Axinaea",15955,"Melastomataceae",414,"24","WAY-01",NA,NA,NA,NA,NA,NA,189,"2011.896"
"244",106,"T106",1105488,"Miconia setulosa",411405,"Miconia",16100,"Melastomataceae",414,"4","ACJ-01",NA,NA,NA,NA,NA,NA,215,"2014.2"
"245",965,"T106",634376,"Meliosma frondosa",403351,"Meliosma",24384,"Sabiaceae",450,"6","ESP-01",NA,NA,NA,NA,NA,NA,170,"2011.915"
"246",6676,"T106",1107704,"Indet indet",655545,"Indet",31330357,"Indet",469,"5","PAN-03",NA,NA,NA,NA,NA,NA,270,"2014.219"
"247",7359,"T106",636788,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"4","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"248",9512,"T106",1062476,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"4","SPD-02",NA,NA,NA,NA,NA,NA,242,"2009.033"
"249",10701,"T106",55375,"Pterocarpus indet",640806,"Pterocarpus",12497,"Fabaceae",423,"5","TAM-05","TAM-05","T106","purpurea","Fabaceae","Diplotropis purpurea","(Rich.) Amshoff",315,"2011.652"
"250",11364,"T106",56192,"Trigynaea duckei",602652,"Trigynaea",1240,"Annonaceae",407,"2","TAM-06",NA,NA,NA,NA,NA,NA,151,"2011.6725"
"251",12213,"T106",635297,"Hedyosmum goudotianum",286815,"Hedyosmum",8621,"Chloranthaceae",226,"4","TRU-04",NA,NA,NA,NA,NA,NA,0,"2011.575"
"252",13272,"T106",633090,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"2","WAY-01",NA,NA,NA,NA,NA,NA,332,"2011.896"
"253",8353,"T1060",637781,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,165,"2011.808"
"254",14224,"T1060",634042,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"24","WAY-01",NA,NA,NA,NA,NA,NA,264,"2011.896"
"255",8354,"T1061",637782,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"29","SPD-01",NA,NA,NA,NA,NA,NA,118,"2011.808"
"256",14225,"T1061",634043,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"24","WAY-01",NA,NA,NA,NA,NA,NA,252,"2011.896"
"257",8355,"T1062",637783,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"29","SPD-01",NA,NA,NA,NA,NA,NA,128,"2011.808"
"258",14226,"T1062",634044,"Axinaea pennellii",59069,"Axinaea",15955,"Melastomataceae",414,"24","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"259",8356,"T1063",637784,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,221,"2011.808"
"260",14227,"T1063",634045,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"24","WAY-01",NA,NA,NA,NA,NA,NA,235,"2011.896"
"261",8357,"T1064",637785,"Inga nobilis",320240,"Inga",11884,"Fabaceae",423,"29","SPD-01",NA,NA,NA,NA,NA,NA,111,"2011.808"
"262",14228,"T1064",634046,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"24","WAY-01","WAY-01","T1064","inermis","Brunelliaceae","Brunellia inermis","Ruiz & Pav.",217,"2011.896"
"263",8777,"T1064.3A",651379,"Miconia ternatifolia",411497,"Miconia",16100,"Melastomataceae",414,"29","SPD-01",NA,NA,NA,NA,NA,NA,106,"2011.808"
"264",8358,"T1065",637786,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,110,"2011.808"
"265",14229,"T1065",634047,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"24","WAY-01",NA,NA,NA,NA,NA,NA,202,"2011.896"
"266",8359,"T1066",637787,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,214,"2011.808"
"267",14230,"T1066",634048,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"24","WAY-01",NA,NA,NA,NA,NA,NA,134,"2011.896"
"268",8360,"T1067",637788,"Indet indet",655545,"Indet",31330357,"Indet",469,"29","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011.808"
"269",14231,"T1067",634049,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"24","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"270",8361,"T1068",637789,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,183,"2011.808"
"271",14232,"T1068",634050,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"24","WAY-01",NA,NA,NA,NA,NA,NA,201,"2011.896"
"272",8362,"T1069",637790,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"29","SPD-01",NA,NA,NA,NA,NA,NA,166,"2011.808"
"273",14233,"T1069",634051,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"24","WAY-01",NA,NA,NA,NA,NA,NA,199,"2011.896"
"274",14369,"T1069.2A",634187,"Indet indet",655378,"Indet",31330190,"Lauraceae",374,"24","WAY-01",NA,NA,NA,NA,NA,NA,100,"2011.896"
"275",107,"T107",1105489,"Symplocos psiloclada",580080,"Symplocos",26001,"Symplocaceae",124,"4","ACJ-01",NA,NA,NA,NA,NA,NA,128,"2014.2"
"276",966,"T107",634377,"Meliosma frondosa",403351,"Meliosma",24384,"Sabiaceae",450,"6","ESP-01",NA,NA,NA,NA,NA,NA,164,"2011.915"
"277",6677,"T107",1107705,"Sloanea guianensis",559338,"Sloanea",10077,"Elaeocarpaceae",303,"5","PAN-03","PAN-03","T107","guianensis","Elaeocarpaceae","Sloanea guianensis","(Aubl.) Benth.",370,"2014.219"
"278",7360,"T107",636789,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"4","SPD-01",NA,NA,NA,NA,NA,NA,127,"2011.808"
"279",9513,"T107",1062477,"Inga killipiana",320119,"Inga",11884,"Fabaceae",423,"4","SPD-02",NA,NA,NA,NA,NA,NA,156,"2009.033"
"280",10702,"T107",55376,"Ouratea indet",645422,"Ouratea",17113,"Ochnaceae",352,"5","TAM-05","TAM-05","T107","iquitosensis","Ochnaceae","Ouratea iquitosensis","J.F. Macbr.",202,"2011.652"
"281",11365,"T107",56193,"Pseudolmedia laevis",505741,"Pseudolmedia",16601,"Moraceae",364,"2","TAM-06",NA,NA,NA,NA,NA,NA,0,"2005.041"
"282",12214,"T107",635298,"Hedyosmum goudotianum",286815,"Hedyosmum",8621,"Chloranthaceae",226,"4","TRU-04",NA,NA,NA,NA,NA,NA,0,"2007.433"
"283",13273,"T107",633091,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"2","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"284",8363,"T1070",637791,"Heliocarpus americanus",290333,"Heliocarpus",26230,"Malvaceae",418,"29","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011.808"
"285",14234,"T1070",634052,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"24","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"286",8364,"T1071",637792,"Guettarda crispiflora",275680,"Guettarda",23554,"Rubiaceae",455,"29","SPD-01",NA,NA,NA,NA,NA,NA,164,"2011.808"
"287",14235,"T1071",634053,"Brunellia inermis",78587,"Brunellia",7331,"Brunelliaceae",21,"24","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"288",8365,"T1072",637793,"Heliocarpus americanus",290333,"Heliocarpus",26230,"Malvaceae",418,"29","SPD-01",NA,NA,NA,NA,NA,NA,381,"2011.808"
"289",14236,"T1072",634054,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"24","WAY-01",NA,NA,NA,NA,NA,NA,234,"2011.896"
"290",8741,"T1072.3A",638168,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,102,"2011.808"
"291",8366,"T1073",637794,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"29","SPD-01",NA,NA,NA,NA,NA,NA,311,"2011.808"
"292",14237,"T1073",634055,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"24","WAY-01",NA,NA,NA,NA,NA,NA,203,"2011.896"
"293",8367,"T1074",637795,"Cupania rubiginosa",145380,"Cupania",24491,"Sapindaceae",409,"29","SPD-01",NA,NA,NA,NA,NA,NA,119,"2011.808"
"294",14238,"T1074",634056,"Weinmannia reticulata",622077,"Weinmannia",9498,"Cunoniaceae",347,"24","WAY-01",NA,NA,NA,NA,NA,NA,236,"2011.896"
"295",8368,"T1075",637796,"Endlicheria indet",642902,"Endlicheria",14593,"Lauraceae",374,"29","SPD-01",NA,NA,NA,NA,NA,NA,105,"2011.808"
"296",14239,"T1075",634057,"Oreopanax indet",630747,"Oreopanax",2438,"Araliaceae",368,"24","WAY-01",NA,NA,NA,NA,NA,NA,208,"2011.896"
"297",14370,"T1075.2A",634188,"Viburnum reticulatum",615310,"Viburnum",8103,"Adoxaceae",240,"24","WAY-01",NA,NA,NA,NA,NA,NA,109,"2011.896"
"298",14371,"T1075.2B",634189,"Viburnum reticulatum",615310,"Viburnum",8103,"Adoxaceae",240,"24","WAY-01",NA,NA,NA,NA,NA,NA,112,"2011.896"
"299",8369,"T1076",637797,"Inga indet",640193,"Inga",11884,"Fabaceae",423,"29","SPD-01",NA,NA,NA,NA,NA,NA,119,"2011.808"
"300",14240,"T1076",634058,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"24","WAY-01",NA,NA,NA,NA,NA,NA,268,"2011.896"
"301",8370,"T1077",637798,"Guatteria glauca",275265,"Guatteria",1147,"Annonaceae",407,"30","SPD-01",NA,NA,NA,NA,NA,NA,194,"2011.808"
"302",14241,"T1077",634059,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"24","WAY-01",NA,NA,NA,NA,NA,NA,185,"2011.896"
"303",8371,"T1078",637799,"Casearia zahlbruckneri",99814,"Casearia",12958,"Salicaceae",379,"30","SPD-01",NA,NA,NA,NA,NA,NA,117,"2011.808"
"304",14242,"T1078",634060,"Axinaea pennellii",59069,"Axinaea",15955,"Melastomataceae",414,"24","WAY-01",NA,NA,NA,NA,NA,NA,259,"2011.896"
"305",14372,"T1078.2A",634190,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"24","WAY-01",NA,NA,NA,NA,NA,NA,106,"2011.896"
"306",8372,"T1079",637800,"Guarea indet",644593,"Guarea",16284,"Meliaceae",376,"30","SPD-01",NA,NA,NA,NA,NA,NA,184,"2011.808"
"307",14243,"T1079",634061,"Myrsine indet",645053,"Myrsine",16744,"Primulaceae",288,"24","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"308",14373,"T1079.2A",634191,"Axinaea pennellii",59069,"Axinaea",15955,"Melastomataceae",414,"24","WAY-01",NA,NA,NA,NA,NA,NA,113,"2011.896"
"309",108,"T108",1105490,"Symplocos psiloclada",580080,"Symplocos",26001,"Symplocaceae",124,"4","ACJ-01",NA,NA,NA,NA,NA,NA,153,"2014.2"
"310",967,"T108",634378,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"6","ESP-01",NA,NA,NA,NA,NA,NA,344,"2011.915"
"311",6678,"T108",1107706,"Inga nobilis",320240,"Inga",11884,"Fabaceae",423,"5","PAN-03",NA,NA,NA,NA,NA,NA,110,"2014.219"
"312",7361,"T108",636790,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"4","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"313",9514,"T108",1062478,"Tachigali setifera",581903,"Tachigali",12729,"Fabaceae",423,"4","SPD-02","SPD-02","T108","setifera","Fabaceae","Tachigali setifera","(Ducke) Zarucchi & Herend.",376,"2009.033"
"314",10703,"T108",55377,"Inga heterophylla",320070,"Inga",11884,"Fabaceae",423,"5","TAM-05",NA,NA,NA,NA,NA,NA,0,"2011.652"
"315",11366,"T108",56194,"Brosimum alicastrum",78234,"Brosimum",16530,"Moraceae",364,"2","TAM-06","TAM-06","T108","alicastrum","Moraceae","Brosimum alicastrum","Sw.",865,"2011.6725"
"316",12215,"T108",635299,"Indet indet",655378,"Indet",31330190,"Lauraceae",374,"4","TRU-04",NA,NA,NA,NA,NA,NA,156,"2011.575"
"317",13274,"T108",633092,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"2","WAY-01",NA,NA,NA,NA,NA,NA,0,"2011.896"
"318",8373,"T1080",637801,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"30","SPD-01",NA,NA,NA,NA,NA,NA,103,"2011.808"
"319",14244,"T1080",634062,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"24","WAY-01",NA,NA,NA,NA,NA,NA,229,"2011.896"
"320",8374,"T1081",637802,"Erythroxylum squamatum",221072,"Erythroxylum",10349,"Erythroxylaceae",230,"30","SPD-01",NA,NA,NA,NA,NA,NA,180,"2011.808"
"321",14245,"T1081",634063,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"24","WAY-01","WAY-01","T1081","coriacea","Primulaceae","Myrsine coriacea","(Sw.) R. Br. ex Roem. & Schult.",180,"2011.896"
"322",14269,"T1081A",634087,"Persea indet",642953,"Persea",14644,"Lauraceae",374,"24","WAY-01",NA,NA,NA,NA,NA,NA,129,"2011.896"
"323",8375,"T1082",637803,"Sloanea fragrans",559327,"Sloanea",10077,"Elaeocarpaceae",303,"30","SPD-01",NA,NA,NA,NA,NA,NA,111,"2011.808"
"324",14246,"T1082",634064,"Oreopanax indet",630747,"Oreopanax",2438,"Araliaceae",368,"25","WAY-01",NA,NA,NA,NA,NA,NA,224,"2011.896"
"325",8778,"T1082.3A",651380,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"30","SPD-01",NA,NA,NA,NA,NA,NA,110,"2011.808"
"326",8376,"T1083",637804,"Alchornea indet",638692,"Alchornea",10383,"Euphorbiaceae",415,"30","SPD-01",NA,NA,NA,NA,NA,NA,100,"2011.808"
"327",14247,"T1083",634065,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"25","WAY-01",NA,NA,NA,NA,NA,NA,469,"2011.896"
"328",14374,"T1083.2A",634192,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"25","WAY-01",NA,NA,NA,NA,NA,NA,106,"2011.896"
"329",8377,"T1084",637805,"Faramea bangii",236204,"Faramea",23508,"Rubiaceae",455,"30","SPD-01",NA,NA,NA,NA,NA,NA,239,"2011.808"
"330",14248,"T1084",634066,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"25","WAY-01",NA,NA,NA,NA,NA,NA,278,"2011.896"
"331",8378,"T1085",637806,"Cecropia angustifolia",103372,"Cecropia",8315,"Urticaceae",378,"30","SPD-01",NA,NA,NA,NA,NA,NA,207,"2011.808"
"332",14249,"T1085",634067,"Myrsine indet",645053,"Myrsine",16744,"Primulaceae",288,"25","WAY-01",NA,NA,NA,NA,NA,NA,220,"2011.896"
"333",8379,"T1086",637807,"Faramea bangii",236204,"Faramea",23508,"Rubiaceae",455,"30","SPD-01",NA,NA,NA,NA,NA,NA,236,"2011.808"
"334",14250,"T1086",634068,"Clusia flaviflora",124531,"Clusia",8717,"Clusiaceae",350,"25","WAY-01",NA,NA,NA,NA,NA,NA,129,"2011.896"
"335",14375,"T1086.2A",634193,"Viburnum reticulatum",615310,"Viburnum",8103,"Adoxaceae",240,"25","WAY-01",NA,NA,NA,NA,NA,NA,148,"2011.896"
"336",8380,"T1087",637808,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"30","SPD-01",NA,NA,NA,NA,NA,NA,427,"2011.808"
"337",14251,"T1087",634069,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"25","WAY-01",NA,NA,NA,NA,NA,NA,276,"2011.896"
"338",8381,"T1088",637809,"Oreopanax capitatus",443300,"Oreopanax",2438,"Araliaceae",368,"30","SPD-01",NA,NA,NA,NA,NA,NA,103,"2011.808"
"339",14252,"T1088",634070,"Hesperomeles ferruginea",295337,"Hesperomeles",23064,"Rosaceae",397,"25","WAY-01",NA,NA,NA,NA,NA,NA,520,"2011.896"
"340",8382,"T1089",637810,"Meliosma indet",652693,"Meliosma",24384,"Sabiaceae",450,"30","SPD-01",NA,NA,NA,NA,NA,NA,152,"2011.808"
"341",14253,"T1089",634071,"Hesperomeles ferruginea",295337,"Hesperomeles",23064,"Rosaceae",397,"25","WAY-01",NA,NA,NA,NA,NA,NA,212,"2011.896"
"342",8742,"T1089.3A",638169,"Faramea bangii",236204,"Faramea",23508,"Rubiaceae",455,"30","SPD-01",NA,NA,NA,NA,NA,NA,156,"2011.808"
"343",11910,"T108A",1074517,"Indet indet",655545,"Indet",31330357,"Indet",469,"2","TAM-06",NA,NA,NA,NA,NA,NA,100,"2014.671"
"344",109,"T109",1105491,"Symplocos quitensis",580089,"Symplocos",26001,"Symplocaceae",124,"4","ACJ-01",NA,NA,NA,NA,NA,NA,0,"2014.2"
"345",968,"T109",634379,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"6","ESP-01","ESP-01","T109","bangii","Cunoniaceae","Weinmannia bangii","Rusby",441,"2011.915"
"346",6679,"T109",1107707,"Joosia umbellifera",331590,"Joosia",23621,"Rubiaceae",455,"5","PAN-03",NA,NA,NA,NA,NA,NA,102,"2014.219"
"347",7362,"T109",636791,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"4","SPD-01",NA,NA,NA,NA,NA,NA,263,"2011.808"
"348",9515,"T109",1062479,"Vochysia indet",655082,"Vochysia",26773,"Vochysiaceae",281,"4","SPD-02",NA,NA,NA,NA,NA,NA,145,"2009.033"
